frame_id,track_id,center_x,center_y,smooth_x,smooth_y,vx,vy,angle,angle_diff,angle_ok,net_angle_ok,lateral_ok
24,4,1042.7694,390.338,1043.7158,390.92184,-1.5948486,-1.9402771,-129.4191624345771,-9.043476222124553,True,False,False
24,5,1087.4108,317.2155,1087.4053,317.29736,0.21313477,-0.35195923,0,0,False,False,False
24,6,762.3898,439.04285,764.219,436.44153,-2.692871,4.437195,121.25297438419452,-0.4044877141716512,False,False,False
24,9,1014.2945,342.09033,1015.36414,342.39954,-1.6798096,-0.5413208,0,0,False,False,False
24,11,1294.1384,505.38947,1294.0922,505.28967,-0.021728516,-0.01763916,0,0,False,False,False
24,8,1445.5687,417.86942,1451.748,418.66614,-10.245972,0.10449219,179.41569682460812,5.635042363148813,False,False,False
24,16,893.511,313.81085,893.7339,313.37485,-0.60595703,1.4109802,0,0,False,False,False
24,7,834.5453,342.39062,835.14355,341.37708,-1.293457,2.0392761,122.38583797424519,-3.522682436400146,False,False,False
24,10,883.9447,352.05292,884.6405,349.88315,-1.3378296,4.2553406,107.45254128876746,-2.8372786505897523,True,True,False
25,3,489.61578,590.9143,500.17566,581.5593,-16.609436,15.005615,137.9041058823831,-0.2915635268040262,False,False,False
25,4,1041.9694,389.6234,1043.1045,390.46738,-1.6912842,-1.2582092,-143.3530684712099,-13.933906036632806,True,True,False
25,5,1087.5273,317.13617,1087.448,317.24094,0.10083008,-0.24368286,0,0,False,False,False
25,6,761.50977,440.70724,763.27075,437.9345,-2.8510132,4.4223022,122.80946316634692,1.5564887821523996,False,False,False
25,9,1013.8007,341.00122,1014.81696,341.91013,-1.7324829,-0.68688965,0,0,False,False,False
25,11,1294.1494,505.44852,1294.1122,505.34525,0.026367188,0.07650757,0,0,False,False,False
25,8,1444.1738,414.2412,1449.097,417.11737,-9.62915,-1.9506226,-168.54829064001694,12.036012535374937,False,False,False
25,16,893.4109,313.92606,893.62085,313.56775,-0.37646484,0.8688965,0,0,False,False,False
25,7,834.21533,342.49988,834.8186,341.77005,-1.1901855,1.7657776,123.98111809929297,1.595280125047779,False,False,False
25,10,883.78314,352.71478,884.3404,350.8742,-1.0158081,3.254547,107.33416883094006,-0.11837245782740524,True,True,False
26,3,484.2871,596.89087,494.61465,586.92535,-17.07022,15.61969,137.54068676775015,-0.3634191146329613,False,False,False
26,4,1041.3921,391.00653,1042.5051,390.65607,-1.7202148,-0.5801697,0,0,False,False,False
26,5,1087.4331,317.057,1087.4427,317.17654,0.040283203,-0.16491699,0,0,False,False,False
26,6,759.8093,442.13965,762.0592,439.40628,-3.1447754,4.3654175,125.76836149586195,2.958898329515037,False,False,False
26,9,1013.8672,339.26892,1014.4845,340.9857,-1.4556885,-1.5803833,-132.6481208128714,0,True,True,False
26,11,1294.0105,505.43594,1294.0765,505.37695,0.009155273,0.1409607,0,0,False,False,False
26,8,1441.7938,415.5484,1446.5409,416.56824,-8.534668,-2.526947,-163.5070163620891,5.04127427792784,False,False,False
26,16,893.43286,314.5058,893.55505,313.89606,-0.29882812,0.75598145,0,0,False,False,False
26,7,833.4069,342.99884,834.32446,342.20013,-1.1412354,1.3688049,0,0,False,False,False
26,10,883.4893,352.579,884.0425,351.4709,-0.97265625,2.756073,109.43864102785365,2.1044721969135907,False,False,False
27,4,1041.1663,387.17496,1042.0365,389.43768,-1.6793213,-1.4841614,-138.53018725068526,4.822881220524636,False,False,False
27,5,1087.4055,317.0374,1087.4297,317.12784,0.024414062,-0.16952515,0,0,False,False,False
27,6,757.6826,445.0075,760.52734,441.3667,-3.6916504,4.925171,126.85330756442227,1.0849460685603134,False,False,False
27,9,1013.8358,338.28622,1014.25745,340.04086,-1.1066895,-2.358673,-115.13597038615171,17.5121504267197,True,True,False
27,11,1294.0604,505.35522,1294.0708,505.36932,-0.021362305,0.07965088,0,0,False,False,False
27,8,1440.6514,416.43298,1444.4795,416.52087,-7.2685547,-2.1452637,-163.55639910020244,-0.049382738113337155,False,False,False
27,16,892.3436,315.61713,893.13104,314.4984,-0.60284424,1.1235657,0,0,False,False,False
27,7,832.935,343.8756,833.83813,342.78656,-1.3054199,1.4094849,0,0,False,False,False
27,10,882.83673,352.12567,883.6204,351.70004,-1.0200806,1.8168945,119.31167593586423,9.873034908010581,False,False,False
28,4,1040.9261,385.2552,1041.6478,387.97382,-1.456665,-2.4935608,-120.29221890995328,18.23796834073198,True,False,False
28,5,1087.3394,316.89117,1087.3981,317.04498,-0.049926758,-0.19595337,0,0,False,False,False
28,6,756.6648,447.08508,759.1754,443.3681,-4.095337,5.4335938,127.00558412671425,0.15227656229198772,False,False,False
28,9,1014.1216,337.36066,1014.20984,339.10278,-0.6071167,-2.8073425,-102.20288096525252,12.933089420899194,True,True,False
28,11,1294.0605,505.30066,1294.0671,505.34528,-0.045043945,3.0517578e-05,0,0,False,False,False
28,8,1439.6758,416.80185,1442.7981,416.6192,-6.29895,-0.49816895,-175.47802588947658,-11.921626789274143,False,False,False
28,16,892.16455,316.43008,892.7927,315.1745,-0.828125,1.6067505,0,0,False,False,False
28,7,832.10345,344.42664,833.23096,343.36057,-1.5876465,1.5905151,134.94828405627314,10.967165956980168,False,False,False
28,10,882.85144,352.24017,883.35126,351.8891,-0.98913574,1.0148926,0,0,False,False,False
